time,state_name,acceleration,height,speed
5.95,   coast,-14.45,806.47,136.83
5.96,   coast,-13.94,806.47,136.69
5.97,   coast,-15.48,806.47,136.53
5.98,   coast,-17.03,812.22,136.38
5.99,   coast,-17.03,812.22,136.22
6,   coast,-14.97,812.22,136.06
6.01,   coast,-16.52,812.22,135.91
6.02,   coast,-11.87,812.22,135.76
6.03,   coast,-13.42,819.34,135.61
6.04,   coast,-16,819.34,135.46
6.05,   coast,-18.58,819.34,135.31
6.06,   coast,-14.45,819.34,135.15
6.07,   coast,-14.97,819.34,135
6.08,   coast,-14.97,823.54,134.85
6.09,   coast,-14.97,823.54,134.7
6.1,   coast,-15.48,823.54,134.55
6.1,   coast,-15.48,823.54,134.55
6.11,   coast,-13.94,823.54,134.4
6.12,   coast,-13.42,823.54,134.26
6.13,   coast,-12.9,830.03,134.12
6.14,   coast,-15.48,830.03,133.97
6.15,   coast,-15.48,830.03,133.82
6.16,   coast,-16.52,830.03,133.67
6.17,   coast,-13.94,830.03,133.52
6.18,   coast,-16.52,835.7,133.37
6.19,   coast,-13.94,835.7,133.22
6.2,   coast,-13.94,835.7,133.08
6.21,   coast,-13.94,835.7,132.93
6.22,   coast,-14.45,835.7,132.79
6.23,   coast,-16.52,842.28,132.64
6.24,   coast,-12.9,842.28,132.49
6.25,   coast,-14.97,842.28,132.34
6.26,   coast,-17.03,842.28,132.19
6.27,   coast,-12.9,842.28,132.04
6.28,   coast,-18.06,847.69,131.88
6.29,   coast,-14.97,847.69,131.73
6.3,   coast,-15.48,847.69,131.57
6.31,   coast,-16,847.69,131.41
6.32,   coast,-14.45,847.69,131.25
6.33,   coast,-18.06,853.36,131.1
6.34,   coast,-15.48,853.36,130.95
6.35,   coast,-12.39,853.36,130.8
6.36,   coast,-15.48,853.36,130.65
6.37,   coast,-13.42,853.36,130.5
6.38,   coast,-16,860.51,130.35
6.39,   coast,-17.03,860.51,130.2
6.4,   coast,-12.39,860.51,130.05
6.41,   coast,-16.52,860.51,129.9
6.42,   coast,-14.97,860.51,129.75
6.42,   coast,-14.97,860.51,129.75
6.43,   coast,-16,865.37,129.6
6.44,   coast,-13.42,865.37,129.45
6.45,   coast,-14.45,865.37,129.31
6.46,   coast,-12.9,865.37,129.17
6.47,   coast,-13.94,865.37,129.03
6.48,   coast,-13.94,869.78,128.89
6.49,   coast,-13.94,869.78,128.76
6.5,   coast,-13.42,869.78,128.62
6.51,   coast,-13.42,869.78,128.48
6.52,   coast,-12.9,869.78,128.35
6.53,   coast,-13.42,875.93,128.22
6.54,   coast,-13.94,875.93,128.08
6.55,   coast,-13.94,875.93,127.94
6.56,   coast,-13.42,875.93,127.81
6.57,   coast,-13.42,875.93,127.67
6.58,   coast,-16,880.71,127.53
6.59,   coast,-12.9,880.71,127.39
6.6,   coast,-12.39,880.71,127.26
6.61,   coast,-13.42,880.71,127.12
6.62,   coast,-13.94,880.71,126.99
6.63,   coast,-11.87,888.7,126.86
6.64,   coast,-14.45,888.7,126.72
6.65,   coast,-13.94,888.7,126.58
6.66,   coast,-16,888.7,126.45
6.67,   coast,-11.36,888.7,126.31
6.68,   coast,-11.87,893.76,126.17
6.69,   coast,-16.52,893.76,126.04
6.7,   coast,-11.87,893.76,125.9
6.71,   coast,-15.48,893.76,125.76
6.72,   coast,-13.42,893.76,125.62
6.73,   coast,-13.94,898.82,125.48
6.74,   coast,-13.94,898.82,125.34
6.74,   coast,-13.94,898.82,125.34
6.75,   coast,-14.45,898.82,125.2
6.76,   coast,-14.97,898.82,125.06
6.77,   coast,-13.42,898.82,124.91
6.78,   coast,-13.42,906.19,124.77
6.79,   coast,-15.48,906.19,124.63
6.8,   coast,-14.45,906.19,124.49
6.81,   coast,-13.42,906.19,124.35
6.82,   coast,-13.94,906.19,124.21
6.83,   coast,-13.42,910.89,124.07
6.84,   coast,-14.45,910.89,123.93
6.85,   coast,-13.42,910.89,123.79
6.86,   coast,-14.97,910.89,123.65
6.87,   coast,-13.94,910.89,123.5
6.88,   coast,-14.45,915.4,123.36
6.89,   coast,-16,915.4,123.21
6.9,   coast,-14.97,915.4,123.06
6.91,   coast,-14.97,915.4,122.92
6.92,   coast,-12.39,915.4,122.78
6.93,   coast,-12.39,918.63,122.64
6.94,   coast,-13.94,918.63,122.49
6.95,   coast,-16.52,918.63,122.35
6.96,   coast,-19.1,918.63,122.2
6.97,   coast,-12.39,918.63,122.05
6.98,   coast,-9.81,925.64,121.91
6.99,   coast,-17.03,925.64,121.77
7,   coast,-13.42,925.64,121.62
7.01,   coast,-17.03,925.64,121.48
7.02,   coast,-12.9,925.64,121.34
7.03,   coast,-12.9,930.9,121.19
7.04,   coast,-15.48,930.9,121.05
7.05,   coast,-13.42,930.9,120.91
7.06,   coast,-13.42,930.9,120.77
7.06,   coast,-13.42,930.9,120.77
7.07,   coast,-16,930.9,120.62
7.08,   coast,-16.52,938.2,120.47
7.09,   coast,-13.42,938.2,120.32
7.1,   coast,-15.48,938.2,120.18
7.11,   coast,-14.97,938.2,120.04
7.12,   coast,-11.36,938.2,119.9
7.13,   coast,-11.36,942.17,119.76
7.14,   coast,-14.97,942.17,119.63
7.15,   coast,-15.48,942.17,119.49
7.16,   coast,-13.94,942.17,119.35
7.17,   coast,-13.42,942.17,119.21
7.18,   coast,-12.9,948.09,119.07
7.19,   coast,-14.97,948.09,118.94
7.2,   coast,-11.36,948.09,118.8
7.21,   coast,-16,948.09,118.66
7.22,   coast,-14.97,948.09,118.51
7.23,   coast,-14.45,952.53,118.36
7.24,   coast,-16.52,952.53,118.22
7.25,   coast,-13.94,952.53,118.07
7.26,   coast,-12.39,952.53,117.93
7.27,   coast,-15.48,952.53,117.79
7.28,   coast,-12.39,959.66,117.65
7.29,   coast,-13.42,959.66,117.52
7.3,   coast,-12.39,959.66,117.38
7.31,   coast,-15.48,959.66,117.25
7.32,   coast,-13.94,959.66,117.11
7.33,   coast,-12.9,964.01,116.97
7.34,   coast,-15.48,964.01,116.83
7.35,   coast,-12.39,964.01,116.7
7.36,   coast,-11.87,964.01,116.56
7.37,   coast,-13.42,964.01,116.43
7.38,   coast,-14.45,967.62,116.29
7.38,   coast,-14.45,967.62,116.29
7.39,   coast,-16,967.62,116.15
7.4,   coast,-12.39,967.62,116.01
7.41,   coast,-17.03,967.62,115.87
7.42,   coast,-11.36,967.62,115.73
7.43,   coast,-13.42,972.72,115.59
7.44,   coast,-12.9,972.72,115.46
7.45,   coast,-13.94,972.72,115.33
7.46,   coast,-11.87,972.72,115.19
7.47,   coast,-15.48,972.72,115.05
7.48,   coast,-14.97,977.82,114.91
7.49,   coast,-16,977.82,114.77
7.5,   coast,-11.87,977.82,114.63
7.51,   coast,-13.42,977.82,114.49
7.52,   coast,-13.42,977.82,114.37
7.53,   coast,-10.84,982.09,114.24
7.54,   coast,-11.36,982.09,114.11
7.55,   coast,-14.97,982.09,113.98
7.56,   coast,-13.42,982.09,113.86
7.57,   coast,-12.9,982.09,113.73
7.58,   coast,-11.36,988.31,113.6
7.59,   coast,-12.39,988.31,113.47
7.6,   coast,-13.94,988.31,113.35
7.61,   coast,-11.36,988.31,113.22
7.62,   coast,-13.42,988.31,113.08
7.63,   coast,-15.48,993.6,112.95
7.64,   coast,-14.45,993.6,112.81
7.65,   coast,-11.87,993.6,112.67
7.66,   coast,-14.45,993.6,112.54
7.67,   coast,-13.94,993.6,112.4
7.68,   coast,-12.9,997.97,112.27
7.69,   coast,-10.84,997.97,112.14
7.7,   coast,-12.9,997.97,112.01
7.7,   coast,-12.9,997.97,112.01
7.71,   coast,-13.94,997.97,111.88
7.72,   coast,-13.94,997.97,111.74
7.73,   coast,-14.45,1002.8,111.6
7.74,   coast,-16,1002.8,111.46
7.75,   coast,-13.94,1002.8,111.31
7.76,   coast,-14.45,1002.8,111.17
7.77,   coast,-14.97,1002.8,111.03
7.78,   coast,-11.87,1008.38,110.89
7.79,   coast,-13.42,1008.38,110.75
7.8,   coast,-15.48,1008.38,110.62
7.81,   coast,-11.87,1008.38,110.48
7.82,   coast,-14.45,1008.38,110.35
7.83,   coast,-10.84,1012.29,110.22
7.84,   coast,-14.97,1012.29,110.09
7.85,   coast,-12.39,1012.29,109.96
7.86,   coast,-12.39,1012.29,109.83
7.87,   coast,-12.9,1012.29,109.69
7.88,   coast,-14.97,1019.46,109.56
7.89,   coast,-12.39,1019.46,109.42
7.9,   coast,-16.52,1019.46,109.28
7.91,   coast,-12.9,1019.46,109.15
7.92,   coast,-12.9,1019.46,109.01
7.93,   coast,-12.39,1022.16,108.88
7.94,   coast,-14.97,1022.16,108.74
7.95,   coast,-11.36,1022.16,108.61
7.96,   coast,-16,1022.16,108.47
7.97,   coast,-14.45,1022.16,108.33
7.98,   coast,-11.36,1025.8,108.2
7.99,   coast,-14.45,1025.8,108.06
8,   coast,-14.45,1025.8,107.93
8.01,   coast,-10.32,1025.8,107.8
8.02,   coast,-12.9,1025.8,107.66
8.02,   coast,-12.9,1025.8,107.66
8.03,   coast,-14.45,1030.83,107.53
8.04,   coast,-16.52,1030.83,107.38
8.05,   coast,-13.94,1030.83,107.24
8.06,   coast,-15.48,1030.83,107.1
8.07,   coast,-12.9,1030.83,106.96
8.08,   coast,-13.42,1036.99,106.82
8.09,   coast,-12.39,1036.99,106.68
8.1,   coast,-13.42,1036.99,106.55
8.11,   coast,-15.48,1036.99,106.42
8.12,   coast,-11.87,1036.99,106.28
8.13,   coast,-13.94,1042.68,106.15
8.14,   coast,-11.87,1042.68,106.02
8.15,   coast,-13.94,1042.68,105.88
8.16,   coast,-13.42,1042.68,105.75
8.17,   coast,-14.45,1042.68,105.61
8.18,   coast,-15.48,1044.55,105.47
8.19,   coast,-10.84,1044.55,105.34
8.2,   coast,-14.97,1044.55,105.2
8.21,   coast,-12.9,1044.55,105.07
8.22,   coast,-12.9,1044.55,104.93
8.23,   coast,-13.94,1049.78,104.8
8.24,   coast,-12.39,1049.78,104.66
8.25,   coast,-16.52,1049.78,104.51
8.26,   coast,-15.48,1049.78,104.37
8.27,   coast,-14.45,1049.78,104.22
8.28,   coast,-14.45,1055.76,104.08
8.29,   coast,-12.9,1055.76,103.94
8.3,   coast,-11.87,1055.76,103.81
8.31,   coast,-12.9,1055.76,103.69
8.32,   coast,-11.36,1055.76,103.56
8.33,   coast,-14.97,1059.31,103.44
8.34,   coast,-10.32,1059.31,103.31
8.34,   coast,-10.32,1059.31,103.31
8.35,   coast,-12.39,1059.31,103.19
8.36,   coast,-11.87,1059.31,103.06
8.37,   coast,-14.45,1059.31,102.93
8.38,   coast,-12.39,1063.8,102.8
8.39,   coast,-14.45,1063.8,102.68
8.4,   coast,-11.36,1063.8,102.55
8.41,   coast,-13.94,1063.8,102.42
8.42,   coast,-9.81,1063.8,102.29
8.43,   coast,-16.52,1067.07,102.16
8.44,   coast,-12.9,1067.07,102.03
8.45,   coast,-12.9,1067.07,101.9
8.46,   coast,-8.77,1067.07,101.78
8.47,   coast,-13.94,1067.07,101.66
8.48,   coast,-10.32,1070.82,101.53
8.49,   coast,-14.45,1070.82,101.41
8.5,   coast,-15.48,1070.82,101.28
8.51,   coast,-11.87,1070.82,101.15
8.52,   coast,-10.84,1070.82,101.03
8.53,   coast,-12.9,1076.43,100.9
8.54,   coast,-11.36,1076.43,100.78
8.55,   coast,-11.87,1076.43,100.66
8.56,   coast,-12.39,1076.43,100.53
8.57,   coast,-15.48,1076.43,100.4
8.58,   coast,-12.39,1081.4,100.26
8.59,   coast,-16,1081.4,100.13
8.6,   coast,-11.87,1081.4,99.99
8.61,   coast,-13.94,1081.4,99.86
8.62,   coast,-13.42,1081.4,99.72
8.63,   coast,-11.87,1085.8,99.59
8.64,   coast,-13.42,1085.8,99.47
8.65,   coast,-13.94,1085.8,99.34
8.66,   coast,-8.77,1085.8,99.21
8.66,   coast,-8.77,1085.8,99.21
8.67,   coast,-14.45,1085.8,99.09
8.68,   coast,-13.42,1089.84,98.96
8.69,   coast,-11.36,1089.84,98.83
8.7,   coast,-14.45,1089.84,98.7
8.71,   coast,-14.97,1089.84,98.57
8.72,   coast,-11.87,1089.84,98.43
8.73,   coast,-11.87,1095.09,98.3
8.74,   coast,-14.45,1095.09,98.17
8.75,   coast,-13.42,1095.09,98.04
8.76,   coast,-12.9,1095.09,97.91
8.77,   coast,-13.94,1095.09,97.78
8.78,   coast,-12.39,1099.69,97.66
8.79,   coast,-9.29,1099.69,97.54
8.8,   coast,-10.84,1099.69,97.42
8.81,   coast,-11.87,1099.69,97.3
8.82,   coast,-14.97,1099.69,97.18
8.83,   coast,-11.87,1103.54,97.05
8.84,   coast,-11.87,1103.54,96.93
8.85,   coast,-12.9,1103.54,96.8
8.86,   coast,-12.39,1103.54,96.68
8.87,   coast,-11.87,1103.54,96.55
8.88,   coast,-13.94,1106.92,96.43
8.89,   coast,-11.87,1106.92,96.3
8.9,   coast,-11.36,1106.92,96.18
8.91,   coast,-14.45,1106.92,96.05
8.92,   coast,-11.87,1106.92,95.93
8.93,   coast,-11.36,1111.71,95.8
8.94,   coast,-13.94,1111.71,95.67
8.95,   coast,-14.45,1111.71,95.53
8.96,   coast,-12.39,1111.71,95.4
8.97,   coast,-16.52,1111.71,95.26
8.98,   coast,-12.9,1113.69,95.13
8.98,   coast,-12.9,1113.69,95.13
8.99,   coast,-10.32,1113.69,95
9,   coast,-12.9,1113.69,94.88
9.01,   coast,-12.39,1113.69,94.75
9.02,   coast,-11.87,1113.69,94.63
9.03,   coast,-12.9,1118.95,94.5
9.04,   coast,-13.94,1118.95,94.37
9.05,   coast,-13.42,1118.95,94.24
9.06,   coast,-11.87,1118.95,94.11
9.07,   coast,-11.87,1118.95,93.99
9.08,   coast,-13.42,1121.96,93.86
9.09,   coast,-14.45,1121.96,93.72
9.1,   coast,-12.39,1121.96,93.59
9.11,   coast,-15.48,1121.96,93.45
9.12,   coast,-13.42,1121.96,93.31
9.13,   coast,-14.45,1128.64,93.18
9.14,   coast,-11.87,1128.64,93.05
9.15,   coast,-11.36,1128.64,92.93
9.16,   coast,-10.84,1128.64,92.81
9.17,   coast,-10.32,1128.64,92.68
9.18,   coast,-16,1131.47,92.56
9.19,   coast,-14.97,1131.47,92.43
9.2,   coast,-10.84,1131.47,92.3
9.21,   coast,-13.42,1131.47,92.17
9.22,   coast,-11.87,1131.47,92.04
9.23,   coast,-13.42,1135.71,91.91
9.24,   coast,-12.9,1135.71,91.78
9.25,   coast,-12.9,1135.71,91.65
9.26,   coast,-14.45,1135.71,91.52
9.27,   coast,-11.87,1135.71,91.39
9.28,   coast,-11.87,1139.19,91.27
9.29,   coast,-11.87,1139.19,91.14
9.3,   coast,-13.42,1139.19,91.02
9.3,   coast,-13.42,1139.19,91.02
9.31,   coast,-12.9,1139.19,90.89
9.32,   coast,-12.39,1139.19,90.77
9.33,   coast,-9.81,1143.91,90.64
9.34,   coast,-14.45,1143.91,90.52
9.35,   coast,-14.45,1143.91,90.39
9.36,   coast,-12.39,1143.91,90.27
9.37,   coast,-9.81,1143.91,90.16
9.38,   coast,-9.29,1146.93,90.04
9.39,   coast,-10.32,1146.93,89.93
9.4,   coast,-13.42,1146.93,89.81
9.41,   coast,-13.94,1146.93,89.69
9.42,   coast,-10.84,1146.93,89.57
9.43,   coast,-15.48,1152.3,89.44
9.44,   coast,-10.84,1152.3,89.31
9.45,   coast,-11.87,1152.3,89.19
9.46,   coast,-12.9,1152.3,89.06
9.47,   coast,-11.87,1152.3,88.94
9.48,   coast,-14.45,1155.8,88.81
9.49,   coast,-13.42,1155.8,88.68
9.5,   coast,-12.9,1155.8,88.55
9.51,   coast,-10.32,1155.8,88.43
9.52,   coast,-13.42,1155.8,88.3
9.53,   coast,-11.87,1158.25,88.18
9.54,   coast,-13.42,1158.25,88.05
9.55,   coast,-11.87,1158.25,87.93
9.56,   coast,-11.87,1158.25,87.81
9.57,   coast,-11.87,1158.25,87.69
9.58,   coast,-12.9,1165.14,87.56
9.59,   coast,-13.42,1165.14,87.44
9.6,   coast,-11.36,1165.14,87.31
9.61,   coast,-12.9,1165.14,87.19
9.62,   coast,-11.87,1165.14,87.07
9.62,   coast,-11.87,1165.14,87.07
9.63,   coast,-12.39,1166.37,86.94
9.64,   coast,-11.36,1166.37,86.82
9.65,   coast,-12.39,1166.37,86.7
9.66,   coast,-14.45,1166.37,86.57
9.67,   coast,-11.87,1166.37,86.45
9.68,   coast,-12.9,1171.57,86.32
9.69,   coast,-11.87,1171.57,86.19
9.7,   coast,-11.87,1171.57,86.07
9.71,   coast,-13.94,1171.57,85.94
9.72,   coast,-10.84,1171.57,85.82
9.73,   coast,-14.97,1174.13,85.69
9.74,   coast,-12.39,1174.13,85.56
9.75,   coast,-12.39,1174.13,85.44
9.76,   coast,-11.87,1174.13,85.31
9.77,   coast,-11.87,1174.13,85.19
9.78,   coast,-12.39,1175.92,85.06
9.79,   coast,-13.42,1175.92,84.93
9.8,   coast,-16,1175.92,84.8
9.81,   coast,-10.84,1175.92,84.67
9.82,   coast,-12.9,1175.92,84.54
9.83,   coast,-12.39,1181.41,84.4
9.84,   coast,-14.97,1181.41,84.27
9.85,   coast,-14.97,1181.41,84.14
9.86,   coast,-10.84,1181.41,84
9.87,   coast,-15.48,1181.41,83.86
9.88,   coast,-13.94,1184.72,83.73
9.89,   coast,-12.39,1184.72,83.59
9.9,   coast,-14.45,1184.72,83.46
9.91,   coast,-12.39,1184.72,83.33
9.92,   coast,-13.42,1184.72,83.2
9.93,   coast,-11.36,1189.08,83.07
9.94,   coast,-12.39,1189.08,82.94
9.94,   coast,-12.39,1189.08,82.94
9.95,   coast,-16,1189.08,82.81
9.96,   coast,-11.36,1189.08,82.69
9.97,   coast,-10.32,1189.08,82.57
9.98,   coast,-9.81,1193.15,82.45
9.99,   coast,-12.9,1193.15,82.32
10,   coast,-17.03,1193.15,82.2
10.01,   coast,-11.36,1193.15,82.07
10.02,   coast,-11.36,1193.15,81.95
10.03,   coast,-12.9,1195.99,81.82
10.04,   coast,-11.36,1195.99,81.7
10.05,   coast,-12.39,1195.99,81.58
10.06,   coast,-11.87,1195.99,81.46
10.07,   coast,-12.39,1195.99,81.34
10.08,   coast,-11.87,1198.36,81.22
10.09,   coast,-11.36,1198.36,81.1
10.1,   coast,-12.9,1198.36,80.98
10.11,   coast,-10.32,1198.36,80.86
10.12,   coast,-12.39,1198.36,80.74
10.13,   coast,-13.94,1203.77,80.61
10.14,   coast,-13.42,1203.77,80.48
10.15,   coast,-12.39,1203.77,80.35
10.16,   coast,-13.94,1203.77,80.22
10.17,   coast,-12.9,1203.77,80.09
10.18,   coast,-13.42,1204.15,79.96
10.19,   coast,-11.87,1204.15,79.83
10.2,   coast,-12.9,1204.15,79.71
10.21,   coast,-12.39,1204.15,79.58
10.22,   coast,-12.39,1204.15,79.46
10.23,   coast,-12.39,1209.27,79.33
10.24,   coast,-11.87,1209.27,79.2
10.25,   coast,-13.42,1209.27,79.07
10.26,   coast,-14.97,1209.27,78.94
10.26,   coast,-14.97,1209.27,78.94
10.27,   coast,-12.39,1209.27,78.81
10.28,   coast,-12.39,1212.69,78.68
10.29,   coast,-12.39,1212.69,78.55
10.3,   coast,-13.94,1212.69,78.42
10.31,   coast,-13.94,1212.69,78.28
10.32,   coast,-16,1212.69,78.15
10.33,   coast,-10.84,1215.25,78.02
10.34,   coast,-11.36,1215.25,77.9
10.35,   coast,-9.81,1215.25,77.78
10.36,   coast,-11.87,1215.25,77.67
10.37,   coast,-11.87,1215.25,77.55
10.38,   coast,-13.42,1218.96,77.43
10.39,   coast,-10.84,1218.96,77.31
10.4,   coast,-13.42,1218.96,77.18
10.41,   coast,-15.48,1218.96,77.05
10.42,   coast,-10.32,1218.96,76.93
10.43,   coast,-12.9,1223.61,76.8
10.44,   coast,-10.84,1223.61,76.68
10.45,   coast,-12.39,1223.61,76.56
10.46,   coast,-11.87,1223.61,76.44
10.47,   coast,-12.39,1223.61,76.31
10.48,   coast,-16,1225.89,76.18
10.49,   coast,-11.36,1225.89,76.06
10.5,   coast,-11.87,1225.89,75.93
10.51,   coast,-12.39,1225.89,75.81
10.52,   coast,-11.87,1225.89,75.68
10.53,   coast,-12.9,1230.36,75.56
10.54,   coast,-10.84,1230.36,75.44
10.55,   coast,-13.94,1230.36,75.31
10.56,   coast,-13.94,1230.36,75.19
10.57,   coast,-11.36,1230.36,75.07
10.58,   coast,-9.29,1233.22,74.94
10.58,   coast,-9.29,1233.22,74.94
10.59,   coast,-13.94,1233.22,74.82
10.6,   coast,-12.39,1233.22,74.7
10.61,   coast,-13.42,1233.22,74.57
10.62,   coast,-14.45,1233.22,74.44
10.63,   coast,-10.32,1235.78,74.32
10.64,   coast,-10.84,1235.78,74.2
10.65,   coast,-12.39,1235.78,74.08
10.66,   coast,-13.42,1235.78,73.96
10.67,   coast,-11.87,1235.78,73.84
10.68,   coast,-10.84,1238.83,73.71
10.69,   coast,-13.42,1238.83,73.59
10.7,   coast,-12.9,1238.83,73.47
10.71,   coast,-12.9,1238.83,73.35
10.72,   coast,-9.81,1238.83,73.23
10.73,   coast,-9.29,1241.97,73.12
10.74,   coast,-13.42,1241.97,73
10.75,   coast,-11.87,1241.97,72.88
10.76,   coast,-12.9,1241.97,72.76
10.77,   coast,-10.32,1241.97,72.64
10.78,   coast,-14.97,1247.49,72.52
10.79,   coast,-11.87,1247.49,72.39
10.8,   coast,-11.87,1247.49,72.27
10.81,   coast,-11.87,1247.49,72.15
10.82,   coast,-12.39,1247.49,72.03
10.83,   coast,-11.87,1248.64,71.91
10.84,   coast,-11.36,1248.64,71.79
10.85,   coast,-11.87,1248.64,71.67
10.86,   coast,-11.87,1248.64,71.56
10.87,   coast,-12.39,1248.64,71.44
10.88,   coast,-9.81,1251.21,71.32
10.89,   coast,-12.39,1251.21,71.21
10.9,   coast,-10.84,1251.21,71.1
10.9,   coast,-10.84,1251.21,71.1
10.91,   coast,-12.39,1251.21,70.99
10.92,   coast,-7.23,1251.21,70.88
10.93,   coast,-11.87,1255.79,70.77
10.94,   coast,-12.39,1255.79,70.65
10.95,   coast,-13.42,1255.79,70.54
10.96,   coast,-12.9,1255.79,70.42
10.97,   coast,-10.32,1255.79,70.31
10.98,   coast,-7.74,1257.5,70.2
10.99,   coast,-10.32,1257.5,70.09
11,   coast,-11.87,1257.5,69.99
11.01,   coast,-11.87,1257.5,69.88
11.02,   coast,-10.84,1257.5,69.76
11.03,   coast,-11.36,1260.36,69.65
11.04,   coast,-11.87,1260.36,69.54
11.05,   coast,-11.87,1260.36,69.42
11.06,   coast,-9.29,1260.36,69.31
11.07,   coast,-12.39,1260.36,69.19
11.08,   coast,-13.42,1265.61,69.07
11.09,   coast,-13.42,1265.61,68.94
11.1,   coast,-12.9,1265.61,68.82
11.11,   coast,-10.84,1265.61,68.7
11.12,   coast,-12.39,1265.61,68.58
11.13,   coast,-8.77,1266.09,68.47
11.14,   coast,-12.39,1266.09,68.35
11.15,   coast,-12.39,1266.09,68.24
11.16,   coast,-12.9,1266.09,68.12
11.17,   coast,-10.32,1266.09,68
11.18,   coast,-11.87,1269.14,67.88
11.19,   coast,-10.84,1269.14,67.77
11.2,   coast,-13.42,1269.14,67.65
11.21,   coast,-12.39,1269.14,67.53
11.22,   coast,-9.29,1269.14,67.41
11.22,   coast,-9.29,1269.14,67.41
11.23,   coast,-13.94,1272.77,67.29
11.24,   coast,-12.39,1272.77,67.18
11.25,   coast,-10.32,1272.77,67.06
11.26,   coast,-8.77,1272.77,66.95
11.27,   coast,-13.42,1272.77,66.84
11.28,   coast,-9.81,1276.97,66.73
11.29,   coast,-12.9,1276.97,66.61
11.3,   coast,-10.84,1276.97,66.5
11.31,   coast,-11.87,1276.97,66.39
11.32,   coast,-10.32,1276.97,66.27
11.33,   coast,-13.42,1277.35,66.17
11.34,   coast,-6.19,1277.35,66.06
11.35,   coast,-12.39,1277.35,65.95
11.36,   coast,-10.32,1277.35,65.85
11.37,   coast,-10.32,1277.35,65.74
11.38,   coast,-11.36,1280.79,65.63
11.39,   coast,-11.87,1280.79,65.52
11.4,   coast,-11.36,1280.79,65.4
11.41,   coast,-12.39,1280.79,65.29
11.42,   coast,-10.84,1280.79,65.17
11.43,   coast,-10.84,1281.18,65.06
11.44,   coast,-12.9,1281.18,64.94
11.45,   coast,-9.81,1281.18,64.83
11.46,   coast,-12.9,1281.18,64.71
11.47,   coast,-11.36,1281.18,64.59
11.48,   coast,-12.39,1286.44,64.46
11.49,   coast,-14.45,1286.44,64.34
11.5,   coast,-13.42,1286.44,64.21
11.51,   coast,-13.94,1286.44,64.08
11.52,   coast,-10.84,1286.44,63.95
11.53,   coast,-14.45,1289.97,63.82
11.54,   coast,-9.29,1289.97,63.7
11.54,   coast,-9.29,1289.97,63.7
11.55,   coast,-11.36,1289.97,63.58
11.56,   coast,-13.42,1289.97,63.47
11.57,   coast,-12.39,1289.97,63.35
11.58,   coast,-9.81,1293.32,63.24
11.59,   coast,-10.32,1293.32,63.13
11.6,   coast,-10.84,1293.32,63.02
11.61,   coast,-9.29,1293.32,62.92
11.62,   coast,-11.87,1293.32,62.81
11.63,   coast,-12.9,1295.05,62.7
11.64,   coast,-10.84,1295.05,62.59
11.65,   coast,-9.29,1295.05,62.48
11.66,   coast,-9.81,1295.05,62.36
11.67,   coast,-12.39,1295.05,62.25
11.68,   coast,-14.45,1298.01,62.13
11.69,   coast,-11.87,1298.01,62
11.7,   coast,-12.39,1298.01,61.88
11.71,   coast,-13.42,1298.01,61.75
11.72,   coast,-12.39,1298.01,61.62
11.73,   coast,-14.45,1300.02,61.48
11.74,   coast,-13.94,1300.02,61.35
11.75,   coast,-11.87,1300.02,61.22
11.76,   coast,-14.45,1300.02,61.09
11.77,   coast,-12.9,1300.02,60.96
11.78,   coast,-13.42,1302.42,60.83
11.79,   coast,-9.81,1302.42,60.7
11.8,   coast,-12.9,1302.42,60.58
11.81,   coast,-12.39,1302.42,60.47
11.82,   coast,-11.87,1302.42,60.35
11.83,   coast,-9.29,1304.81,60.24
11.84,   coast,-11.36,1304.81,60.13
11.85,   coast,-11.87,1304.81,60.03
11.86,   coast,-7.23,1304.81,59.92
11.86,   coast,-7.23,1304.81,59.92
11.87,   coast,-10.32,1304.81,59.82
11.88,   coast,-12.39,1309.03,59.71
11.89,   coast,-9.81,1309.03,59.6
11.9,   coast,-12.39,1309.03,59.49
11.91,   coast,-10.84,1309.03,59.38
11.92,   coast,-10.84,1309.03,59.27
11.93,   coast,-12.39,1311.52,59.15
11.94,   coast,-10.84,1311.52,59.04
11.95,   coast,-11.36,1311.52,58.92
11.96,   coast,-11.36,1311.52,58.81
11.97,   coast,-12.39,1311.52,58.69
11.98,   coast,-13.94,1310.95,58.57
11.99,   coast,-11.36,1310.95,58.45
12,   coast,-10.32,1310.95,58.34
12.01,   coast,-9.81,1310.95,58.23
12.02,   coast,-11.36,1310.95,58.12
12.03,   coast,-9.81,1313.82,58.02
12.04,   coast,-9.29,1313.82,57.92
12.05,   coast,-10.84,1313.82,57.81
12.06,   coast,-12.9,1313.82,57.7
12.07,   coast,-10.84,1313.82,57.58
12.08,   coast,-10.84,1317.18,57.47
12.09,   coast,-12.9,1317.18,57.35
12.1,   coast,-13.42,1317.18,57.24
12.11,   coast,-9.29,1317.18,57.12
12.12,   coast,-10.32,1317.18,57.01
12.13,   coast,-12.9,1319.1,56.9
12.14,   coast,-8.77,1319.1,56.79
12.15,   coast,-10.84,1319.1,56.69
12.16,   coast,-11.36,1319.1,56.58
12.17,   coast,-10.32,1319.1,56.47
12.18,   coast,-10.32,1323.22,56.36
12.18,   coast,-10.32,1323.22,56.36
12.19,   coast,-10.32,1323.22,56.25
12.2,   coast,-12.39,1323.22,56.14
